time_tag,speed,density,temperature,bx_gsm,by_gsm,bz_gsm,bt
2025-10-12 00:00:00,414.901424590337,13.986754094393103,161707.3616994922,2.9309134796667626,-3.111040131002852,-17.62660684247977,17.89769464743217
2025-10-12 00:05:00,396.9428152165925,17.811663767354325,232480.6247349391,0.12583496303405595,1.222471484374342,0.6160774596639378,2.515969623620139
2025-10-12 00:10:00,421.61162551128757,19.866877381320172,94769.55661759144,1.5456532471112223,1.8073363522570147,0.8499445256593923,4.0961640138131115
2025-10-12 00:15:00,448.9610521537479,18.57478310449636,227737.265593403,1.2080819444593163,4.89633429128085,-3.6536979324354903,6.066032333770957
2025-10-12 00:20:00,397.33318589568285,15.830519411074127,187694.17647248984,0.2768744055172877,-0.5228199733414534,-3.355154646841028,7.012308306711439
2025-10-12 00:25:00,398.41923503412283,16.945559803413346,75549.28403071914,-1.0924360854705801,-3.149292389660334,-8.80407913168514,9.828076832016215
2025-10-12 00:30:00,453.90269407622435,19.64247498847857,124380.93708234666,0.7784192640134017,1.0630455011348088,1.6624452070305606,3.3449110567877764
2025-10-12 00:35:00,430.6292111840831,20.784873739782103,137259.77864623268,3.7472731489634263,-2.683239597044359,4.511379288723836,4.640130221498138
2025-10-12 00:40:00,394.59817730529795,11.35990943586378,66586.72547883764,-0.9120902299511175,-2.164087257964232,6.7219230908799545,7.579211724600317
2025-10-12 00:45:00,426.03131740838535,10.849904355756717,160839.8419568215,-3.3611896730070114,-4.004306022710952,-6.105400048571409,8.994148136688693
2025-10-12 00:50:00,726.1374376624633,26.567875098263407,101872.78771945694,1.950969252086563,-2.434553688009672,-10.62039849312476,12.625817396382034
2025-10-12 00:55:00,397.91240200920095,13.565866471764748,141625.54479609104,0.7805074715092963,-0.684346625918953,-0.11844585133323049,3.6352048298584556
2025-10-12 01:00:00,420.19982040210704,11.430197426879262,137753.5934312577,4.055540901688332,-3.187653167434129,-7.778130612577479,10.961971285141546
2025-10-12 01:05:00,356.59304336181566,9.875970263119568,154334.83387040574,1.6391762686126796,-1.6622648636018083,0.8588413148600416,4.711508764456055
2025-10-12 01:10:00,363.28775499982265,20.671299176904125,219241.45198545745,3.73702618526564,2.029944646938732,-13.026724183403303,13.696761944011817
2025-10-12 01:15:00,399.2033473879289,18.61690539134255,206152.23986227217,5.196822967292584,0.8227473993175243,3.4360473088569847,6.8697963080986355
2025-10-12 01:20:00,386.7160735562507,13.349043027209957,224600.28085945165,-0.8443265043053652,2.4614585234088366,-1.2335982639469658,1.5864928338380913
2025-10-12 01:25:00,427.5493218920433,14.289723416138775,164469.48276465954,-0.3124739779447853,2.210093770429393,-21.17654018085299,21.244626005946877
2025-10-12 01:30:00,391.8934493526181,16.00245884852079,173161.01768028527,3.3180216913357152,0.5247244762300725,-0.47958676983648485,3.276447651840421
2025-10-12 01:35:00,377.76822345287815,18.13353596251712,136097.29142162402,0.23955102750220109,-0.9255479538629099,-1.5251925542343887,3.6733426684074963
2025-10-12 01:40:00,465.1003761546816,16.419984239696497,193443.81901789526,-1.208259409974707,-0.07892863138066708,0.6144660471452847,4.880863546034072
2025-10-12 01:45:00,700.8296979456633,19.658509135703564,90979.0609127592,-0.8012970625692041,-2.186314197820412,2.010068013649855,8.19746680312198
2025-10-12 01:50:00,425.1132768023894,19.90740522165686,145036.73168027797,-1.8706954178133173,-3.25097985016393,-14.081560548367731,14.348247901677102
2025-10-12 01:55:00,381.30699285956564,15.548625423042912,192834.62747711551,-6.054602274358626,2.5442165501383163,-4.356037791140964,4.417749995724072
2025-10-12 02:00:00,408.66851826424454,15.598492618312635,205575.78226186815,1.9480049279360814,2.226899197369901,-2.445150125165018,3.2779465951603712
2025-10-12 02:05:00,429.26634059932206,18.361700686222484,99589.95396907197,-2.180853738083886,1.0684050176319992,-3.4768623776891396,4.476842387836069
2025-10-12 02:10:00,392.3351730946721,9.43770832698549,86309.74046379808,-4.3678898817317835,-0.6029213716291075,-3.755142520906448,4.4502989196273175
2025-10-12 02:15:00,439.0494522013503,18.2033934475763,107706.80945766256,2.639020166363702,0.7401310033623462,3.2722511357624615,3.425112068811902
2025-10-12 02:20:00,410.6596611199882,17.445941623178864,234031.11687455905,-4.310312156879529,2.7088522847159973,-10.656325339836549,10.816500000325014
2025-10-12 02:25:00,420.8146699243808,12.27954375233562,75824.08734738748,3.384188614971089,-3.678706445053799,-3.4574185638086052,6.025296097780966
2025-10-12 02:30:00,412.3868730835541,10.423618074723052,240619.03161842027,2.0047446147682577,-0.4768649329628857,-3.0612821083680535,4.094768107885962
2025-10-12 02:35:00,486.86451914447105,16.04420572220594,248962.52119489448,1.3402305873338562,3.634584408730502,-2.5471203189863303,5.631506968600361
2025-10-12 02:40:00,431.73446374218895,17.183609355759565,206688.86205693084,-3.5396464529813336,0.40943773494280644,-6.886569942381357,10.767617477858632
2025-10-12 02:45:00,401.23596288632643,16.87933230995906,202084.50937817167,-5.483100451149154,2.316768198657944,8.70873193975267,9.293188097930834
2025-10-12 02:50:00,458.45585774387865,22.281256594343326,240657.30612013242,-2.1651821200191885,5.070948354571583,2.892943066959038,4.155842624490994
2025-10-12 02:55:00,397.9503432899828,16.509265242863265,108107.06590792762,-7.617567823333592,3.666382679928173,9.057677049717947,9.216215257601307
2025-10-12 03:00:00,441.62124690947,12.635944957704705,75796.44113675859,-7.014787089755261,-3.7116730662348782,1.2013561673250472,2.5731902468790615
2025-10-12 03:05:00,377.3280943865945,14.793647555641895,214620.07499248805,2.564410385414047,3.385901959968114,1.8114046214203992,2.685751438666896
2025-10-12 03:10:00,397.0182853735533,12.044435522504417,84186.00991332292,6.035340051970404,1.161826153210603,-2.021909716766064,2.4381395566004596
2025-10-12 03:15:00,443.49782745002256,16.332645888102498,59081.98294168709,0.35673398295807723,3.2628692611446937,5.815415623373462,6.393471240116323
2025-10-12 03:20:00,460.45621955581123,21.435856663565005,89292.29750488771,0.09746223587932006,-7.81663977541338,0.8276399590727062,3.645543212991081
2025-10-12 03:25:00,444.1352725903432,18.260433870944798,137581.31717814144,-1.801898698468551,2.1441147288221836,-2.953244231570982,6.933085346432543
2025-10-12 03:30:00,436.1982185429145,14.561609980428326,149020.45266300737,2.6903042547488516,1.0351283956542867,7.232858251471983,8.220840367553167
2025-10-12 03:35:00,431.2891193456955,18.402804696378084,62500.3396753578,-4.636274603587831,1.3034504509821778,-8.514088071265945,11.685087343543026
2025-10-12 03:40:00,396.60194250342676,13.598692358955338,138678.87193351777,0.5736530894249345,-3.3241064748979268,-5.660585027792383,6.416224172364049
2025-10-12 03:45:00,419.978154363286,8.109230596439318,170861.5190424224,5.521843588804847,0.8535917938599167,12.053089621231186,12.069534071006618
2025-10-12 03:50:00,428.3504091618507,12.866556453476637,236361.2955206112,0.491772584102586,1.9400063920915298,1.3535172941930274,2.915393122295637
2025-10-12 03:55:00,474.45926032021487,18.86450641196419,95463.91556866164,-0.8686777367821008,4.685651363376639,-15.16571522011018,16.429508616318447
2025-10-12 04:00:00,631.0187212542005,22.937382545966937,92194.07822866639,4.5996780730034486,1.4790537529598327,3.094660088917995,3.5136414095224997
2025-10-12 04:05:00,390.9451331244934,20.971845722532287,127885.01549973346,5.72445739700789,1.7874063629489914,-7.115518032075582,7.573925354692449
2025-10-12 04:10:00,454.07306074075495,18.10500010182517,246730.90416069864,4.508634733273304,0.030566552928040357,-4.871571269562979,6.600254533669893
2025-10-12 04:15:00,433.29116866414495,20.70730125350871,117244.9561595302,-0.25251555316369834,-3.9564962743903664,10.75470017596966,11.0487399179299
2025-10-12 04:20:00,701.1852508984341,23.913984492363195,58773.569383491966,2.5393711793452236,2.230783773308013,6.277581123333345,7.5782563025865235
2025-10-12 04:25:00,464.1158626211984,20.094525383840065,103122.97091914379,4.563151771168779,0.1401146014332575,7.990557679176803,8.414873227588327
2025-10-12 04:30:00,477.1239623004429,20.847640705776097,161660.3169233666,-1.479693363732395,4.151736193156039,-5.036494373876035,10.748949816724387
2025-10-12 04:35:00,474.5387970376259,18.95182741001336,132508.74513070163,-2.642232049585405,-2.1241143755101923,-3.4555328879743774,4.256602318392124
2025-10-12 04:40:00,421.8081053426163,19.660708271894233,204844.6115331724,1.268262618786995,1.8062843352122604,-0.9066718870405479,7.119693357432879
2025-10-12 04:45:00,438.07013519921884,14.665743555836224,171454.31746056178,-3.0497981371602054,-0.5106935871158518,2.3419861484376634,3.282709534928106
2025-10-12 04:50:00,457.62375047951826,9.872621128896766,161891.44139551572,-3.583291245497879,3.991868110431863,-3.709919926086882,6.329321310978899
2025-10-12 04:55:00,477.2688465329672,19.49759604293882,114598.79030362121,-1.6704995481137688,-1.8284824898413121,7.391866017345549,9.089379998392102
2025-10-12 05:00:00,433.92106417909474,17.80275687615792,160369.20825963045,-2.535785231336594,0.512388080534863,0.4559286339242785,7.331664584639106
2025-10-12 05:05:00,442.9973341907485,14.234130388089962,173118.14386135899,-2.921299446467403,-0.5013470062953448,5.454655579960255,8.854175156693033
2025-10-12 05:10:00,415.6247511358158,12.525137817722332,85840.95196827338,0.4681269163066609,3.59691799381286,-5.899948285060804,7.313611411495747
2025-10-12 05:15:00,413.15306529774136,16.655086005632686,197173.58390823763,0.8561163152076825,1.4084066909976107,-4.094392861469144,9.579924323402176
2025-10-12 05:20:00,473.6161623224363,19.623089103605256,128586.59892082856,-4.127408407581538,-5.434941398982666,-0.7716291157251312,4.127198746037583
2025-10-12 05:25:00,490.10527638051275,19.36183574462001,198455.14201882153,1.1689427468954778,-2.9012980460517612,-4.295580254044099,4.467174174971132
2025-10-12 05:30:00,447.4119394212805,13.889302781190493,85542.11616723315,0.5542161022031356,-6.9523858813328925,3.2386219951010373,5.097277490255842
2025-10-12 05:35:00,479.8088038478767,15.210025038845416,181304.15571862622,-3.036972474836687,2.02843006141748,3.338238558583255,5.427340062536677
2025-10-12 05:40:00,460.6588156560163,19.22163237864448,55376.64908377862,0.08287071045592759,-8.220006551911258,-3.195315397937189,7.06623374856447
2025-10-12 05:45:00,430.53935352377647,16.828845445666634,81793.1583827638,0.8090233736419058,1.676827726205406,1.2898559039995448,4.122965574811107
2025-10-12 05:50:00,460.7942792443453,20.396347329124158,228224.17917391582,1.106172286108843,-0.8856502847581369,8.209270434315494,9.323924769746418
2025-10-12 05:55:00,496.1291983479745,16.95276814781369,142294.39117895102,2.672390347668859,3.6658558950204343,3.2229872368923447,7.684384537590539
2025-10-12 06:00:00,448.92521882670144,19.19707877894691,151572.56681473023,2.4532131390958547,-2.7821330211968824,1.2600072792637431,6.29601050166357
2025-10-12 06:05:00,496.92741102841563,17.81959874247976,231515.56396595392,0.1317902088565741,-1.4760804249077875,4.47658380802468,4.589212618325169
2025-10-12 06:10:00,722.7029365435025,20.285655019576133,146986.68134005833,-2.6730954965118037,0.4516059922710275,6.40410083647086,6.805323699987072
2025-10-12 06:15:00,474.5500212931869,20.275488926394086,180917.7104849975,-1.423007190843944,-3.2544540302395957,5.589571431115059,7.733817416127933
2025-10-12 06:20:00,452.4211469517324,14.070740192856123,94391.01441820122,0.6313774855151135,-0.17314494806564915,-2.3598930185869427,5.418000656924189
2025-10-12 06:25:00,440.73259639713996,17.03710761573613,66314.62897418132,3.875938715732801,-2.903626056477376,2.5114249993596323,3.2382619765183556
2025-10-12 06:30:00,452.32506636475557,17.578960573728555,120670.35305027443,-6.891219201856894,1.7286174102204608,-16.45817302683869,16.82933805039962
2025-10-12 06:35:00,389.7910080853612,15.434954027195836,209735.89338707642,0.3097415139917239,2.1166348242504314,-2.272220454740123,4.439855690969087
2025-10-12 06:40:00,442.650231015485,19.82540312068579,139367.46206988473,-0.4389263354081813,3.004907721767588,0.3962080992729544,2.0238749701422725
2025-10-12 06:45:00,459.7526411655139,18.91289899948076,83630.07280261474,0.8314557340273683,-3.1238168561440673,-9.242230911607017,10.358656521758796
2025-10-12 06:50:00,616.0646211379067,21.68157789042518,159019.60581213745,-4.123134425000709,2.6707306166399434,-0.15678429775126546,3.9382801604879503
2025-10-12 06:55:00,433.0189969424536,16.86576913196426,102768.072149561,2.741767110434735,-4.537488288267134,-5.4572068769572795,5.846789918052198
2025-10-12 07:00:00,424.0414832276578,22.049812804640617,239333.56139263578,-0.06000131727104307,-3.7764570745261317,-7.930551388640687,8.084766922023096
2025-10-12 07:05:00,432.94978141176034,21.052997404880607,165482.52813216753,-0.7925050176661446,0.8509913138260472,1.9745703085462267,3.1207969587793825
2025-10-12 07:10:00,475.14791106847355,20.261245568884828,246592.48521499874,1.1915497451710262,-3.959885918628724,-3.3039309368619696,4.129784903246689
2025-10-12 07:15:00,457.2090397645458,19.409488987671104,58614.55716313358,0.9738855044596882,3.4720524916483395,-0.9000651585924566,3.580117726365585
2025-10-12 07:20:00,431.0918249262843,14.81506196667955,52311.91804368569,0.0770944161474269,2.5108715614224515,-21.975344575035532,22.069414755117442
